"No.","Time","Source","Destination","Protocol","Length","Info","value"
"18301","4.568307","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","209574,626151,-591609,-307,10285235,43279257,-53365930,791"
"18302","4.568307","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","187916,694228,-536713,-774,5895605,46023781,-51689642,2264"
"18303","4.568936","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","131187,724329,-512553,-309,1463548,48467298,-49688093,2574"
"18304","4.568936","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","19654,695549,-541109,34,-2928585,50625396,-47383404,895"
"18305","4.568936","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-124724,628710,-598796,241,-7289064,52469204,-44789266,939"
"18306","4.569561","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-253037,575950,-634360,697,-11670631,53995063,-41913754,4"
"18307","4.569561","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-327153,573618,-612352,332,-15991017,55185488,-38780220,-26"
"18308","4.570122","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-352976,611301,-542076,243,-20218463,56036816,-35398788,-1169"
"18309","4.570122","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-366038,653948,-460371,328,-24322339,56530569,-31802195,-1031"
"18310","4.570122","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-397988,673973,-394944,-143,-28266571,56720425,-27999473,1504"
"18311","4.570951","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-446603,670659,-345867,-400,-32035823,56543311,-23999986,2105"
"18312","4.570951","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-496907,657896,-299790,-36,-35601099,55978138,-19855388,2025"
"18313","4.571308","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-535545,649490,-243133,63,-38950742,55042894,-15603951,3059"
"18314","4.571308","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-561245,647892,-175171,-103,-42064860,53823083,-11284949,726"
"18315","4.571308","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-575454,649514,-97333,-106,-44916723,52253937,-6939423,579"
"18316","4.572270","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-580550,651179,-15698,197,-47487451,50367652,-2608782,-355"
"18317","4.572270","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-588973,644885,60930,353,-49769128,48174863,1686963,1539"
"18318","4.572538","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-611011,615220,118999,-108,-51736253,45676283,5936916,1631"
"18319","4.572538","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-648890,562669,155955,-174,-53389820,42900653,10238378,719"
"18320","4.572538","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-688128,502104,186978,238,-54715095,39871446,14617480,854"
"18321","4.573401","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-709157,451288,231535,-34,-55696710,36584525,18932187,-54"
"18322","4.573401","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-704143,420849,298036,-75,-56337564,33071950,23130197,64"
"18323","4.573881","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-681177,402131,374535,-107,-56625079,29367342,27153082,1303"
"18324","4.573881","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-657745,376215,444464,-398,-56633949,25477254,31018113,1626"
"18325","4.573881","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-648508,327960,494375,-100,-56229063,21416019,34680285,839"
"18326","4.574604","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-655452,258071,519848,-687,-55414045,17239047,38093531,-1115"
"18327","4.574604","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-668700,176286,532095,-552,-54326182,12956293,41269840,222"
"18328","4.575112","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-670088,101766,548820,-226,-52887886,8591698,44200259,-379"
"18329","4.575112","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-648385,46120,582495,189,-51133726,4176378,46842196,739"
"18330","4.575112","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-604253,8529,630152,400,-49060713,-258347,49198419,-635"
"18331","4.575842","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-552963,-25674,676270,292,-46685303,-4642683,51253417,360"
"18332","4.575842","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-512437,-74922,704267,93,-44028737,-9034942,52988183,987"
"18333","4.576359","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-489775,-144430,708068,148,-41093407,-13396431,54392723,-809"
"18334","4.576359","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-476513,-224987,695109,795,-37905477,-17665516,55471376,-1001"
"18335","4.576359","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-458483,-302826,679461,539,-34490052,-21838793,56203998,-130"
"18336","4.577194","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-430375,-370437,667408,1043,-30855439,-25877546,56586220,-82"
"18337","4.577194","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-387557,-425091,662669,1372,-27029488,-29754204,56671084,-1294"
"18338","4.577609","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-333079,-468052,662419,623,-23044045,-33443305,56351516,-164"
"18339","4.577609","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-275323,-506096,659507,664,-18918836,-36923759,55637039,2665"
"18340","4.577609","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-231422,-556092,637899,504,-14671205,-40183564,54624549,2072"
"18341","4.578208","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-207179,-625218,589944,901,-10334279,-43191489,53276326,-549"
"18342","4.578208","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-185627,-692426,535004,592,-5931463,-45929109,51596132,1450"
"18343","4.578845","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-129925,-722134,510737,565,-1497910,-48381277,49597597,235"
"18344","4.578845","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-19028,-693998,538505,601,2956436,-50535395,47298836,1357"
"18345","4.578845","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","127275,-625994,597199,856,7339069,-52380882,44710077,-1002"
"18346","4.579605","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","253746,-573420,632953,1132,11678510,-53903906,41841351,1260"
"18347","4.579605","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","326858,-572029,610594,849,15999956,-55090643,38723451,-1692"
"18348","4.580149","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","352210,-610205,540116,320,20215086,-55937498,35345142,447"
"18349","4.580149","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","367314,-652377,458864,-241,24307353,-56434007,31769527,879"
"18350","4.580149","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","399000,-672614,393857,221,28237947,-56617138,27997565,1141"
"18351","4.580928","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","447515,-668953,345152,672,32009606,-56466213,24024548,-667"
"18352","4.580928","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","497197,-656493,298825,782,35578531,-55871847,19909934,-33"
"18353","4.581336","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","537172,-647556,242063,246,38926368,-54943195,15696812,-341"
"18354","4.581336","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","561994,-645104,173933,590,42032740,-53722804,11376463,479"
"18355","4.581336","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","575024,-648069,95411,947,44894264,-52157981,6993346,-190"
"18356","4.582263","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","581747,-651005,13547,451,47470881,-50272998,2552660,384"
"18357","4.582263","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","590327,-643155,-63137,230,49742999,-48079581,-1863520,76"
"18358","4.582541","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","612788,-613578,-120276,429,51719936,-45587695,-6259001,487"
"18359","4.582541","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","650612,-560036,-155908,521,53377224,-42817095,-10664240,-757"
"18360","4.582541","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","690534,-499729,-188401,260,54700233,-39780689,-14996182,-1274"
"18361","4.583392","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","710466,-451068,-233395,349,55687351,-36502646,-19237841,1043"
"18362","4.583392","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","704214,-421081,-299170,672,56337246,-32995685,-23361883,-349"
"18363","4.583881","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","681450,-402070,-376951,372,56629852,-29281278,-27343193,-167"
"18364","4.583881","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","658064,-374553,-447551,10,56626598,-25394289,-31168131,-360"
"18365","4.583881","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","649823,-325971,-495394,1057,56220046,-21348918,-34803007,-60"
"18366","4.584593","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","657155,-255859,-521357,729,55424197,-17167288,-38210045,-1380"
"18367","4.584593","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","671295,-175290,-533262,964,54322288,-12885406,-41384418,-1623"
"18368","4.585107","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","672806,-100176,-549504,936,52896547,-8519051,-44305691,1515"
"18369","4.585107","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","650184,-45187,-584493,749,51134835,-4106850,-46945370,1210"
"18370","4.585107","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","605425,-7741,-632691,7,49062812,337561,-49303268,-669"
"18371","4.585878","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","553664,26536,-679032,-249,46684340,4766873,-51351273,-22"
"18372","4.585878","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","514755,76202,-707341,349,44023462,9125949,-53083294,-1173"
"18373","4.586337","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","493116,145922,-709933,916,41093366,13471748,-54492147,1797"
"18374","4.586337","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","478604,226322,-697025,74,37910099,17752657,-55562864,1095"
"18375","4.586337","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","460415,302932,-681325,64,34476527,21914979,-56293440,-391"
"18376","4.587251","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","432033,370410,-668634,-264,30842255,25944318,-56671976,-1364"
"18377","4.587251","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","388911,425913,-663462,239,27024781,29812044,-56773439,-294"
"18378","4.587544","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","334198,468317,-664582,672,23030659,33514619,-56451732,1450"
"18379","4.587544","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","277419,506274,-661195,132,18894643,36993915,-55714467,1044"
"18380","4.587544","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","233542,557292,-638262,431,14655640,40241626,-54713906,934"
"18381","4.588302","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","209338,626206,-590308,899,10319240,43249695,-53363839,-269"
"18382","4.588302","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","187719,693952,-536519,783,5929539,45994437,-51681526,1834"
"18383","4.588944","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","131629,724558,-512977,1385,1495503,48440902,-49687383,-20"
"18384","4.588944","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","20027,695355,-541245,367,-2901802,50602161,-47385367,-1344"
"18385","4.588944","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-124980,628361,-598728,318,-7261027,52445633,-44790103,-1729"
"18386","4.589615","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-251782,575476,-634021,-105,-11638451,53970650,-41915574,2091"
"18387","4.589615","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-325035,572967,-612799,-230,-15958703,55152654,-38783027,4099"
"18388","4.590134","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-351967,611174,-542261,665,-20186055,56002925,-35400810,2738"
"18389","4.590134","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-366605,653355,-460764,407,-24288858,56500193,-31799934,1295"
"18390","4.590134","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-396820,674006,-395114,753,-28236210,56693011,-27996907,278"
"18391","4.590929","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-445612,670244,-345660,338,-32006403,56514904,-24003955,-386"
"18392","4.590929","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-494718,658024,-299507,-292,-35573101,55953911,-19857791,2285"
"18393","4.591321","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-534473,649474,-243114,-94,-38925091,55018845,-15603332,1610"
"18394","4.591321","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-560541,646473,-175507,170,-42035847,53797541,-11280194,1709"
"18395","4.591321","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-574399,648698,-97898,194,-44887572,52224257,-6939200,1064"
"18396","4.592275","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-579555,651457,-15050,235,-47461042,50338867,-2609983,3858"
"18397","4.592275","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-587203,644610,60464,102,-49740562,48147618,1686963,1622"
"18398","4.592532","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-609170,615399,119072,-282,-51705625,45649727,5933668,1486"
"18399","4.592532","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-647179,561911,156217,-143,-53361700,42880803,10240141,1948"
"18400","4.592532","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-686760,500768,186957,442,-54683670,39848677,14613079,-258"
"18401","4.593335","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-708526,450941,231693,-22,-55673793,36558132,18926228,409"
"18402","4.593335","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-702999,419782,297300,312,-56314477,33046341,23125957,228"
"18403","4.593774","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-679071,401071,374497,252,-56599211,29337667,27154193,-1689"
"18404","4.593774","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-656481,374804,444931,544,-56603308,25449646,31017604,1098"
"18405","4.593774","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-647485,326904,494554,783,-56203401,21391151,34679813,753"
"18406","4.594570","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-653562,257554,519942,267,-55388699,17215795,38088467,1051"
"18407","4.594570","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-666800,176777,532213,686,-54295894,12929128,41264939,252"
"18408","4.595088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-669247,101210,549103,807,-52857812,8569575,44201738,716"
"18409","4.595088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-647572,45501,581866,-96,-51107617,4152346,46841924,-43"
"18410","4.595088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-603358,8464,630083,539,-49036985,-281220,49200373,-878"
"18411","4.595859","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-552231,-26078,677346,819,-46661996,-4672430,51250013,-76"
"18412","4.595859","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-512238,-76436,704854,82,-44002760,-9063078,52982909,-148"
"18413","4.596349","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-488677,-146118,707881,6,-41067205,-13425466,54393421,-368"
"18414","4.596349","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-475002,-225373,696530,-44,-37881001,-17692886,55471535,1935"
"18415","4.596349","dc:05:39:06:67:c4","LLDP_Multicast","PTPv2","68","Peer_Delay_Req Message",""
"18416","4.596349","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-457603,-303789,680113,-372,-34464450,-21871018,56204043,1896"
"18417","4.597097","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-428875,-371238,666971,-96,-30833767,-25903828,56590399,1803"
"18418","4.597097","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-386091,-425205,662231,806,-27008455,-29779609,56671955,958"
"18419","4.597592","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-331824,-468126,663362,-595,-23019853,-33469921,56351997,83"
"18420","4.597592","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-274634,-506203,660152,149,-18895150,-36949643,55637300,-556"
"18421","4.597592","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-230199,-556949,637965,555,-14646051,-40210024,54626630,-1065"
"18422","4.598339","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-205973,-625796,590583,-201,-10307512,-43216967,53276009,-1500"
"18423","4.598339","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-184920,-693577,535852,517,-5900870,-45955536,51593535,1644"
"18424","4.598826","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-129269,-723106,511375,28,-1467164,-48407469,49600358,719"
"18425","4.598826","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-18277,-694948,538711,418,2982114,-50567532,47301260,645"
"18426","4.598826","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","127455,-626455,597404,-11,7366146,-52408300,44710537,-428"
